,material_id,elasticity.K_VRH
6417,mp-864971,265
6418,mp-864976,100
6419,mp-864990,236
6420,mp-865130,174
6421,mp-865150,87
6422,mp-865385,236
6423,mp-865525,61
6424,mp-865603,119
6425,mp-865649,204
6426,mp-865747,72
6427,mp-865786,155
6428,mp-866033,185
6429,mp-866062,224
6430,mp-866143,204
6431,mp-866376,195
6432,mp-866522,48
6433,mp-8666,22
6434,mp-867121,72
6435,mp-867226,25
6436,mp-867252,86
6437,mp-867270,207
6438,mp-867351,302
6439,mp-867794,125
6440,mp-867834,143
6441,mp-867927,223
6442,mp-8752,16
6443,mp-8939,221
6444,mp-900,136
6445,mp-9060,70
6446,mp-910,300
6447,mp-924128,105
6448,mp-947,64
6449,mp-9472,65
6450,mp-9486,26
6451,mp-9587,290
6452,mp-960,299
6453,mp-961697,121
6454,mp-9672,21
6455,mp-971948,116
6456,mp-9721,47
6457,mp-972845,199
6458,mp-972869,101
6459,mp-972961,100
6460,mp-973896,125
6461,mp-974395,211
6462,mp-974565,204
6463,mp-975882,11
6464,mp-975905,168
6465,mp-976139,19
6466,mp-976256,20
6467,mp-976271,77
6468,mp-976280,18
6469,mp-977310,145
6470,mp-977382,232
6471,mp-9778,23
6472,mp-978490,221
6473,mp-978534,74
6474,mp-979294,112
6475,mp-981367,247
6476,mp-982070,262
6477,mp-983123,110
6478,mp-984351,91
6479,mp-984718,131
6480,mp-985281,35
6481,mp-985825,93
6482,mp-989512,22
6483,mp-989586,123
6484,mp-9907,33
6485,mp-9927,27
6486,mp-9934,35
6487,mp-9946,70
6488,mp-997012,156
6489,mp-997616,38
6490,mp-998323,21
6491,mp-999118,269
6492,mp-999259,256
6493,mp-999496,20
6494,mp-999539,87
6495,mvc-11697,149
6496,mvc-13598,111
6497,mvc-15387,328
6498,mvc-15474,197
6499,mvc-3525,49
6500,mp-1001019,57
6501,mp-1001783,42
6502,mp-1001834,172
6503,mp-10021,49
6504,mp-1002117,372
6505,mp-1003317,132
6506,mp-10051,71
6507,mp-10055,303
6508,mp-1008625,303
6509,mp-1008653,107
6510,mp-1009083,57
6511,mp-1009223,43
6512,mp-1009750,141
6513,mp-1009822,89
6514,mp-101,346
6515,mp-1011695,12
6516,mp-1013544,32
6517,mp-1013713,17
6518,mp-1013734,40
6519,mp-1016842,144
6520,mp-1016874,219
6521,mp-1016928,209
6522,mp-1016999,226
6523,mp-1017578,239
6524,mp-1017629,139
6525,mp-1017987,323
6526,mp-1018043,140
6527,mp-1018070,571
6528,mp-1018082,172
6529,mp-1018128,86
6530,mp-1018714,137
6531,mp-1018721,207
6532,mp-1018783,55
6533,mp-1021674,6
6534,mp-1023934,12
6535,mp-1025010,132
6536,mp-1025222,136
6537,mp-1025241,77
6538,mp-1025271,215
6539,mp-1025366,193
6540,mp-1025373,38
6541,mp-1025377,20
6542,mp-1029374,145
6543,mp-1029385,114
6544,mp-1029633,95
6545,mp-1029726,82
6546,mp-1029868,80
6547,mp-10485,29
6548,mp-10564,59
6549,mp-10736,13
6550,mp-10797,83
6551,mp-10824,47
6552,mp-10891,141
6553,mp-1095534,117
6554,mp-1099,136
6555,mp-1113,330
6556,mp-1118,193
6557,mp-1124,64
6558,mp-11366,122
6559,mp-11444,93
6560,mp-11482,337
6561,mp-11531,210
6562,mp-11549,190
6563,mp-11582,35
6564,mp-11718,24
6565,mp-11737,80
6566,mp-11807,115
6567,mp-11947,69
6568,mp-12079,43
6569,mp-12108,246
6570,mp-12268,54
6571,mp-12427,151
6572,mp-1251,233
6573,mp-12565,129
6574,mp-12593,243
6575,mp-12666,124
6576,mp-12759,112
6577,mp-1278,126
6578,mp-12962,113
6579,mp-13070,86
6580,mp-13119,93
6581,mp-1321,39
6582,mp-1326,164
6583,mp-13312,50
6584,mp-1349,118
6585,mp-13797,35
6586,mp-13911,59
6587,mp-1395,252
6588,mp-13993,72
6589,mp-14006,50
6590,mp-14105,100
6591,mp-14142,171
6592,mp-14285,163
6593,mp-1438,266
6594,mp-14568,57
6595,mp-1472,238
6596,mp-1483,221
6597,mp-15605,139
6598,mp-15643,40
6599,mp-15651,104
6600,mp-15780,198
6601,mp-15809,289
6602,mp-15845,52
6603,mp-16053,27
6604,mp-1609,276
6605,mp-16246,71
6606,mp-16261,97
6607,mp-16290,190
6608,mp-16497,108
6609,mp-16514,167
6610,mp-1689,262
6611,mp-171,213
6612,mp-17639,81
6613,mp-1773,337
6614,mp-17783,57
6615,mp-1780,138
6616,mp-1782,81
6617,mp-18288,64
6618,mp-18513,36
6619,mp-18850,139
6620,mp-18903,107
6621,mp-18908,131
6622,mp-18924,109
6623,mp-18937,202
6624,mp-18966,131
6625,mp-18972,131
6626,mp-19091,184
6627,mp-19133,125
6628,mp-19299,181
6629,mp-19417,166
6630,mp-19419,121
6631,mp-19420,127
6632,mp-1949,210
6633,mp-196,125
6634,mp-19791,81
6635,mp-19807,97
6636,mp-20120,107
6637,mp-20192,162
6638,mp-20199,28
6639,mp-2025,131
6640,mp-20269,145
6641,mp-20422,19
6642,mp-20424,198
6643,mp-20457,2
6644,mp-20458,55
6645,mp-20473,140
6646,mp-20536,127
6647,mp-20661,118
6648,mp-2071,65
6649,mp-20841,109
6650,mp-20860,209
6651,mp-21008,175
6652,mp-21141,129
6653,mp-2123,173
6654,mp-2132,181
6655,mp-21440,196
6656,mp-21464,350
6657,mp-215,46
6658,mp-21850,140
6659,mp-21862,476
6660,mp-22027,80
6661,mp-2207,23
6662,mp-22204,228
6663,mp-2231,24
6664,mp-22434,213
6665,mp-22444,219
6666,mp-22546,195
6667,mp-22687,33
6668,mp-22865,15
6669,mp-22867,14
6670,mp-22868,104
6671,mp-2287,184
6672,mp-22891,110
6673,mp-22965,7
6674,mp-23038,11
6675,mp-2322,80
6676,mp-23262,54
6677,mp-23313,33
6678,mp-2340,49
6679,mp-23710,50
6680,mp-23918,16
6681,mp-24093,108
6682,mp-24289,174
6683,mp-2434,106
6684,mp-24409,13
6685,mp-2454,147
6686,mp-24650,69
6687,mp-2653,373
6688,mp-2657,209
6689,mp-2674,162
6690,mp-2686,35
6691,mp-2693,50
6692,mp-27219,49
6693,mp-27226,93
6694,mp-27255,25
6695,mp-2732,235
6696,mp-2749,124
6697,mp-27562,93
6698,mp-2768,24
6699,mp-27705,33
6700,mp-27718,7
6701,mp-27838,17
6702,mp-2795,221
6703,mp-28069,39
6704,mp-28264,33
6705,mp-2831,162
6706,mp-2858,183
6707,mp-28786,222
6708,mp-2879,138
6709,mp-28872,15
6710,mp-2895,119
6711,mp-29026,288
6712,mp-29111,172
6713,mp-2935,42
6714,mp-2955,70
6715,mp-29551,22
6716,mp-29652,19
6717,mp-29678,61
6718,mp-29748,25
6719,mp-29868,53
6720,mp-30045,120
6721,mp-30234,8
6722,mp-30427,32
6723,mp-305,194
6724,mp-30536,89
6725,mp-30722,64
6726,mp-30769,30
6727,mp-30777,182
6728,mp-30807,165
6729,mp-30816,68
6730,mp-30849,243
6731,mp-30921,57
6732,mp-3094,81
6733,mp-31043,29
6734,mp-31081,103
6735,mp-31220,15
6736,mp-315,70
6737,mp-32,59
6738,mp-32570,197
6739,mp-32679,227
6740,mp-32880,48
6741,mp-33363,48
6742,mp-3345,73
6743,mp-3385,105
6744,mp-34169,30
6745,mp-3442,172
6746,mp-3469,145
6747,mp-3488,96
6748,mp-3497,56
6749,mp-35035,15
6750,mp-3515,146
6751,mp-3519,130
6752,mp-3567,47
6753,mp-3660,82
6754,mp-3679,96
6755,mp-3701,126
6756,mp-37214,84
6757,mp-37307,214
6758,mp-3740,156
6759,mp-37657,95
6760,mp-38194,142
6761,mp-3886,124
6762,mp-389,149
6763,mp-390,179
6764,mp-4022,151
6765,mp-4051,9
6766,mp-4064,114
6767,mp-408,50
6768,mp-4156,101
6769,mp-4236,83
6770,mp-4287,106
6771,mp-4316,54
6772,mp-448,251
6773,mp-449,185
6774,mp-450,287
6775,mp-4520,100
6776,mp-4571,148
6777,mp-4697,69
6778,mp-4720,210
6779,mp-4809,24
6780,mp-4861,66
6781,mp-4878,102
6782,mp-504741,193
6783,mp-505368,41
6784,mp-505822,191
6785,mp-5072,24
6786,mp-510557,15
6787,mp-517,185
6788,mp-540912,130
6789,mp-541,185
6790,mp-5431,39
6791,mp-546279,22
6792,mp-5515,80
6793,mp-5529,233
6794,mp-5538,108
6795,mp-553875,157
6796,mp-554601,64
6797,mp-5549,67
6798,mp-555229,15
6799,mp-556464,136
6800,mp-556548,87
6801,mp-556927,36
6802,mp-557753,37
6803,mp-558636,144
6804,mp-5594,159
6805,mp-560338,37
6806,mp-560927,122
6807,mp-5621,40
6808,mp-567097,89
6809,mp-567181,162
6810,mp-567240,34
6811,mp-567279,9
6812,mp-568018,15
6813,mp-568077,228
6814,mp-568232,102
6815,mp-568273,20
6816,mp-568382,56
6817,mp-568469,90
6818,mp-568595,210
6819,mp-568661,25
6820,mp-568901,196
6821,mp-569247,183
6822,mp-569402,87
6823,mp-569458,219
6824,mp-569523,77
6825,mp-570113,102
6826,mp-570452,116
6827,mp-570910,19
6828,mp-571033,22
6829,mp-571166,25
6830,mp-571216,46
6831,mp-571443,36
6832,mp-571458,18
6833,mp-571467,38
6834,mp-571651,105
6835,mp-573119,174
6836,mp-585,260
6837,mp-601842,190
6838,mp-6058,16
6839,mp-613523,180
6840,mp-6174,122
6841,mp-631339,23
6842,mp-635713,64
6843,mp-636368,102
6844,mp-644419,26
6845,mp-6498,70
6846,mp-6669,75
6847,mp-672645,187
6848,mp-674953,48
6849,mp-675120,52
6850,mp-677105,60
6851,mp-677335,27
6852,mp-684580,28
6853,mp-685194,108
6854,mp-691,24
6855,mp-696572,99
6856,mp-7002,98
6857,mp-7027,139
6858,mp-715553,97
6859,mp-715572,178
6860,mp-715923,199
6861,mp-7243,109
6862,mp-74,253
6863,mp-7436,29
6864,mp-7482,51
6865,mp-7541,43
6866,mp-754128,124
6867,mp-754344,104
6868,mp-754698,166
6869,mp-7547,30
6870,mp-755000,129
6871,mp-755066,182
6872,mp-755225,94
6873,mp-756683,129
6874,mp-756784,65
6875,mp-7583,24
6876,mp-7591,62
6877,mp-761034,241
6878,mp-761524,146
6879,mp-761842,181
6880,mp-762506,113
6881,mp-770771,140
6882,mp-7711,84
6883,mp-774,125
6884,mp-774155,99
6885,mp-7752,47
6886,mp-775935,127
6887,mp-7760,47
6888,mp-776097,200
6889,mp-776250,159
6890,mp-7790,179
6891,mp-779517,136
6892,mp-7937,75
6893,mp-7961,11
6894,mp-801,292
6895,mp-8062,211
6896,mp-8073,122
6897,mp-8094,16
6898,mp-8150,36
6899,mp-82,26
6900,mp-8255,15
6901,mp-8275,145
6902,mp-8452,30
6903,mp-8539,5
6904,mp-8578,97
6905,mp-8579,50
6906,mp-8601,33
6907,mp-861629,112
6908,mp-861979,168
6909,mp-862,60
6910,mp-862259,64
6911,mp-862261,109
6912,mp-862264,105
6913,mp-862556,139
6914,mp-862586,297
6915,mp-862750,56
6916,mp-863744,53
6917,mp-864598,46
6918,mp-864672,241
6919,mp-864798,213
6920,mp-864931,119
6921,mp-864974,176
6922,mp-865147,184
6923,mp-865362,145
6924,mp-865506,278
6925,mp-865531,157
6926,mp-865561,90
6927,mp-865795,88
6928,mp-865805,200
6929,mp-865809,212
6930,mp-865901,227
6931,mp-866094,133
6932,mp-866298,88
6933,mp-866311,60
6934,mp-867169,42
6935,mp-867171,32
6936,mp-867222,48
6937,mp-867304,222
6938,mp-867828,231
6939,mp-875,236
6940,mp-8786,139
6941,mp-8799,13
6942,mp-8843,68
6943,mp-8880,83
6944,mp-8969,130
6945,mp-9127,75
6946,mp-9158,81
6947,mp-925,319
6948,mp-9274,16
6949,mp-9490,34
6950,mp-9550,118
6951,mp-961646,173
6952,mp-961682,118
6953,mp-961723,48
6954,mp-961774,24
6955,mp-9631,154
6956,mp-9690,58
6957,mp-971779,208
6958,mp-972021,73
6959,mp-972071,189
6960,mp-972217,163
6961,mp-972228,126
6962,mp-972877,112
6963,mp-972884,57
6964,mp-973141,109
6965,mp-974474,121
6966,mp-975176,25
6967,mp-975373,64
6968,mp-975423,176
6969,mp-975443,122
6970,mp-976292,38
6971,mp-976818,176
6972,mp-977013,11
6973,mp-977110,46
6974,mp-977283,286
6975,mp-977554,86
6976,mp-977582,174
6977,mp-981376,100
6978,mp-982780,2
6979,mp-982981,15
6980,mp-9830,146
6981,mp-983590,155
6982,mp-989516,20
6983,mp-989635,105
6984,mp-990430,50
6985,mp-9923,152
6986,mp-9945,85
6987,mp-995434,192
6988,mp-996995,86
6989,mp-997005,98
6990,mp-9973,273
6991,mp-999068,119
6992,mp-999096,105
6993,mp-999376,223
6994,mp-999390,167
6995,mp-999485,132
6996,mp-9999,296
6997,mvc-13470,19
6998,mvc-15476,107
6999,mvc-15603,168
7000,mp-1001571,136
7001,mp-1001833,31
7002,mp-1007664,169
7003,mp-1007961,89
7004,mp-1008785,281
7005,mp-1008911,42
7006,mp-1009130,239
7007,mp-1009787,313
7008,mp-10113,238
7009,mp-1013554,48
7010,mp-1013585,23
7011,mp-1013643,30
7012,mp-10142,296
7013,mp-1014460,131
7014,mp-10154,132
7015,mp-10172,9
7016,mp-1017447,172
7017,mp-1017466,193
7018,mp-1017544,214
7019,mp-1017553,186
7020,mp-1018012,220
7021,mp-1018020,72
7022,mp-1018023,122
7023,mp-1018024,170
7024,mp-1018142,227
7025,mp-1018151,190
7026,mp-1018157,205
7027,mp-1018636,131
7028,mp-10187,176
7029,mp-1019055,380
7030,mp-10198,158
7031,mp-1022,19
7032,mp-1023128,105
7033,mp-10244,145
7034,mp-1025170,225
7035,mp-1025173,110
7036,mp-1025203,67
7037,mp-1025242,91
7038,mp-1025267,16
7039,mp-1025365,118
7040,mp-1025372,161
7041,mp-1025397,162
7042,mp-10257,197
7043,mp-10259,177
7044,mp-1029,54
7045,mp-1029267,162
7046,mp-1029294,84
7047,mp-1029659,76
7048,mp-10300,198
7049,mp-1030827,17
7050,mp-10371,171
7051,mp-1039262,38
7052,mp-1040472,186
7053,mp-10408,30
7054,mp-10421,31
7055,mp-10423,38
7056,mp-1052,69
7057,mp-10692,157
7058,mp-10721,139
7059,mp-1086,324
7060,mp-10911,112
7061,mp-10969,86
7062,mp-11233,108
7063,mp-1125,31
7064,mp-11259,137
7065,mp-11281,160
7066,mp-11285,77
7067,mp-11309,107
7068,mp-11431,85
7069,mp-11449,192
7070,mp-11454,137
7071,mp-11456,233
7072,mp-11514,244
7073,mp-11522,163
7074,mp-11550,91
7075,mp-11565,178
7076,mp-11675,28
7077,mp-11693,48
7078,mp-11800,95
7079,mp-11801,7
7080,mp-11826,113
7081,mp-11977,61
7082,mp-1239,99
7083,mp-12532,37
7084,mp-12549,79
7085,mp-1264,117
7086,mp-12772,113
7087,mp-12927,98
7088,mp-1294,115
7089,mp-13033,33
7090,mp-13051,31
7091,mp-13071,80
7092,mp-13095,92
7093,mp-13155,111
7094,mp-1328,126
7095,mp-13334,165
7096,mp-1341,147
7097,mp-1361,106
7098,mp-13983,36
7099,mp-14070,92
7100,mp-14092,42
7101,mp-14753,83
7102,mp-1497,275
7103,mp-15157,41
7104,mp-15322,112
7105,mp-15695,110
7106,mp-15703,316
7107,mp-15779,127
7108,mp-1580,305
7109,mp-16045,171
7110,mp-16358,148
7111,mp-16482,140
7112,mp-16493,89
7113,mp-16548,85
7114,mp-1716,233
7115,mp-17275,112
7116,mp-18198,119
7117,mp-1840,191
7118,mp-1866,25
7119,mp-1869,149
7120,mp-18712,59
7121,mp-18819,131
7122,mp-18878,96
7123,mp-18905,147
7124,mp-18971,190
7125,mp-18988,112
7126,mp-19148,61
7127,mp-1919,179
7128,mp-19241,83
7129,mp-1933,116
7130,mp-19391,114
7131,mp-1954,131
7132,mp-19799,43
7133,mp-19832,58
7134,mp-1985,409
7135,mp-19893,56
7136,mp-19905,225
7137,mp-19953,129
7138,mp-20001,70
7139,mp-20012,35
7140,mp-20027,180
7141,mp-20147,175
7142,mp-20235,43
7143,mp-2027,153
7144,mp-2039,166
7145,mp-20395,183
7146,mp-20426,140
7147,mp-20436,235
7148,mp-20497,55
7149,mp-20525,60
7150,mp-20618,140
7151,mp-2076,18
7152,mp-20790,18
7153,mp-20800,83
7154,mp-20828,172
7155,mp-20849,132
7156,mp-20892,202
7157,mp-21113,126
7158,mp-21347,305
7159,mp-2137,65
7160,mp-21385,92
7161,mp-21495,238
7162,mp-2150,28
7163,mp-21907,153
7164,mp-22056,79
7165,mp-22120,197
7166,mp-22205,104
7167,mp-22313,70
7168,mp-22489,155
7169,mp-22503,153
7170,mp-2252,191
7171,mp-22636,199
7172,mp-22660,109
7173,mp-22717,59
7174,mp-22747,20
7175,mp-22769,171
7176,mp-22870,13
7177,mp-22904,33
7178,mp-22922,43
7179,mp-22980,25
7180,mp-23,198
7181,mp-230,96
7182,mp-2301,115
7183,mp-23193,16
7184,mp-23350,11
7185,mp-23383,17
7186,mp-23432,37
7187,mp-23513,12
7188,mp-238,134
7189,mp-23956,23
7190,mp-2406,62
7191,mp-2414,5
7192,mp-2418,23
7193,mp-242,147
7194,mp-2439,184
7195,mp-2455,166
7196,mp-25587,71
7197,mp-2588,152
7198,mp-2634,313
7199,mp-2647,105
7200,mp-2663,207
7201,mp-2699,61
7202,mp-2705,241
7203,mp-2716,152
7204,mp-27227,74
7205,mp-27321,40
7206,mp-27834,11
7207,mp-27840,66
7208,mp-27919,170
7209,mp-28250,23
7210,mp-28591,15
7211,mp-28602,37
7212,mp-28954,34
7213,mp-29088,50
7214,mp-2910,46
7215,mp-29342,40
7216,mp-29352,86
7217,mp-29362,10
7218,mp-29396,51
7219,mp-2949,90
7220,mp-29659,51
7221,mp-30148,361
7222,mp-30178,100
7223,mp-3032,17
7224,mp-3042,39
7225,mp-30426,28
7226,mp-30598,47
7227,mp-30603,137
7228,mp-30739,77
7229,mp-30818,88
7230,mp-31152,83
7231,mp-31208,82
7232,mp-31277,72
7233,mp-31467,149
7234,mp-3161,63
7235,mp-31907,20
7236,mp-3250,41
7237,mp-32994,225
7238,mp-34139,153
7239,mp-35539,34
7240,mp-36738,172
7241,mp-3676,100
7242,mp-3747,159
7243,mp-3830,109
7244,mp-3909,161
7245,mp-3963,25
7246,mp-3970,27
7247,mp-406,35
7248,mp-4131,159
7249,mp-4192,60
7250,mp-4198,75
7251,mp-42022,22
7252,mp-4252,16
7253,mp-426,168
7254,mp-4346,159
7255,mp-4429,93
7256,mp-4484,87
7257,mp-4500,174
7258,mp-452,116
7259,mp-4559,45
7260,mp-4626,69
7261,mp-471,33
7262,mp-4730,32
7263,mp-4840,60
7264,mp-4846,111
7265,mp-4852,87
7266,mp-5020,97
7267,mp-505042,58
7268,mp-505540,178
7269,mp-505562,154
7270,mp-510086,35
7271,mp-510198,131
7272,mp-510657,116
7273,mp-5127,72
7274,mp-5176,136
7275,mp-5244,114
7276,mp-5288,140
7277,mp-5318,114
7278,mp-539,31
7279,mp-541037,20
7280,mp-542316,270
7281,mp-546794,27
7282,mp-5475,136
7283,mp-548658,10
7284,mp-549487,36
7285,mp-5501,56
7286,mp-551092,58
7287,mp-553303,17
7288,mp-554238,33
7289,mp-554405,69
7290,mp-555477,88
7291,mp-556004,36
7292,mp-556424,65
7293,mp-557772,25
7294,mp-557929,54
7295,mp-557958,57
7296,mp-559200,63
7297,mp-559390,76
7298,mp-560902,85
7299,mp-560956,25
7300,mp-567558,21
7301,mp-567612,237
7302,mp-567705,109
7303,mp-567749,166
7304,mp-568419,76
7305,mp-568587,77
7306,mp-568656,213
7307,mp-569196,132
7308,mp-569344,186
7309,mp-569364,137
7310,mp-569558,118
7311,mp-569779,97
7312,mp-569785,132
7313,mp-569857,17
7314,mp-570991,138
7315,mp-571133,22
7316,mp-571653,394
7317,mp-573051,8
7318,mp-5773,105
7319,mp-5795,101
7320,mp-581024,12
7321,mp-582028,199
7322,mp-5929,30
7323,mp-603640,67
7324,mp-610972,127
7325,mp-615141,13
7326,mp-616575,156
7327,mp-631523,251
7328,mp-632808,17
7329,mp-634657,21
7330,mp-636320,190
7331,mp-637255,87
7332,mp-642644,191
7333,mp-642659,192
7334,mp-643257,14
7335,mp-643264,54
7336,mp-643718,35
7337,mp-644311,197
7338,mp-648,28
7339,mp-675009,49
7340,mp-675334,159
7341,mp-675755,76
7342,mp-6847,74
7343,mp-6867,50
7344,mp-686717,72
7345,mp-6933,131
7346,mp-6951,68
7347,mp-6954,40
7348,mp-696746,227
7349,mp-697038,40
7350,mp-7068,43
7351,mp-7088,256
7352,mp-7350,68
7353,mp-7390,27
7354,mp-7420,26
7355,mp-7422,86
7356,mp-7435,34
7357,mp-7498,66
7358,mp-752426,39
7359,mp-754126,143
7360,mp-754567,71
7361,mp-755293,37
7362,mp-755309,10
7363,mp-755875,178
7364,mp-7577,210
7365,mp-7581,22
7366,mp-758604,49
7367,mp-760375,13
7368,mp-766217,95
7369,mp-768870,22
7370,mp-770118,86
7371,mp-7704,62
7372,mp-770635,114
7373,mp-774712,54
7374,mp-775757,216
7375,mp-776205,173
7376,mp-7786,15
7377,mp-7818,139
7378,mp-782,53
7379,mp-7821,102
7380,mp-7851,247
7381,mp-7906,38
7382,mp-7930,138
7383,mp-804,172
7384,mp-8281,44
7385,mp-8306,33
7386,mp-8311,105
7387,mp-8458,69
7388,mp-861627,150
7389,mp-861666,227
7390,mp-861896,70
7391,mp-861901,84
7392,mp-862338,118
7393,mp-862378,119
7394,mp-862423,122
7395,mp-862719,85
7396,mp-862737,97
7397,mp-862798,284
7398,mp-8630,140
7399,mp-864761,260
7400,mp-864782,204
7401,mp-864890,188
7402,mp-864910,149
7403,mp-864935,112
7404,mp-864936,228
7405,mp-864987,168
7406,mp-865123,132
7407,mp-865146,182
7408,mp-865231,40
7409,mp-865507,253
7410,mp-865519,178
7411,mp-865520,98
7412,mp-865527,72
7413,mp-865534,9
7414,mp-865792,198
7415,mp-865893,115
7416,mp-865895,211
7417,mp-865929,137
7418,mp-865963,48
7419,mp-866088,170
7420,mp-866115,198
7421,mp-866186,111
7422,mp-866284,235
7423,mp-867116,210
7424,mp-867120,201
7425,mp-867163,41
7426,mp-867242,78
7427,mp-867266,38
7428,mp-867293,169
7429,mp-867319,198
7430,mp-867342,22
7431,mp-867356,314
7432,mp-867803,16
7433,mp-867807,44
7434,mp-867821,217
7435,mp-8697,161
7436,mp-888,48
7437,mp-8881,67
7438,mp-889,299
7439,mp-8937,195
7440,mp-894,172
7441,mp-9023,113
7442,mp-91,304
7443,mp-921,152
7444,mp-9324,34
7445,mp-935811,183
7446,mp-936,59
7447,mp-9479,15
7448,mp-949,216
7449,mp-962068,125
7450,mp-9687,21
7451,mp-971909,151
7452,mp-972202,138
7453,mp-972954,43
7454,mp-972957,238
7455,mp-973068,182
7456,mp-973153,150
7457,mp-973834,142
7458,mp-975198,14
7459,mp-975909,95
7460,mp-976114,23
7461,mp-976239,26
7462,mp-976265,178
7463,mp-976291,26
7464,mp-977126,21
7465,mp-977541,209
7466,mp-977997,239
7467,mp-978498,52
7468,mp-979265,251
7469,mp-979289,255
7470,mp-9801,181
7471,mp-980200,128
7472,mp-982261,8
7473,mp-983358,166
7474,mp-983607,134
7475,mp-984356,55
7476,mp-984711,211
7477,mp-984745,220
7478,mp-985583,21
7479,mp-985828,64
7480,mp-989532,7
7481,mp-989575,21
7482,mp-989576,170
7483,mp-992,43
7484,mp-994,100
7485,mp-9958,153
7486,mp-996940,264
7487,mp-996961,54
7488,mp-996971,158
7489,mp-996996,157
7490,mp-997086,77
7491,mp-9981,198
7492,mp-9985,239
7493,mp-998982,149
7494,mp-998988,108
7495,mp-999133,204
7496,mp-999516,122
7497,mvc-11225,112
7498,mvc-15785,50
7499,mvc-15941,120
7500,mp-1002165,167
7501,mp-1002574,57
7502,mp-1003322,111
7503,mp-10046,203
7504,mp-1007660,281
7505,mp-1007853,194
7506,mp-1007855,195
7507,mp-1008395,403
7508,mp-1008630,358
7509,mp-1008682,60
7510,mp-1009488,259
7511,mp-1009582,284
7512,mp-1009733,35
7513,mp-10106,35
7514,mp-10133,79
7515,mp-10155,193
7516,mp-10161,24
7517,mp-1016829,194
7518,mp-1016876,257
7519,mp-1016879,248
7520,mp-1016929,165
7521,mp-1017514,213
7522,mp-1018030,51
7523,mp-1018031,51
7524,mp-1018126,28
7525,mp-10185,70
7526,mp-1018718,246
7527,mp-1018794,42
7528,mp-1019052,368
7529,mp-1019105,22
7530,mp-1022725,93
7531,mp-1025218,199
7532,mp-1025236,103
7533,mp-1025263,83
7534,mp-1025281,77
7535,mp-1025345,49
7536,mp-1025346,144
7537,mp-1025378,54
7538,mp-1025517,137
7539,mp-1025549,149
7540,mp-1029313,93
7541,mp-1029316,36
7542,mp-1029378,114
7543,mp-1029457,98
7544,mp-1029656,55
7545,mp-1029733,104
7546,mp-10311,146
7547,mp-10312,155
7548,mp-1038916,61
7549,mp-1039,35
7550,mp-1039124,22
7551,mp-10402,25
7552,mp-10456,192
7553,mp-10608,82
7554,mp-10627,137
7555,mp-10734,207
7556,mp-1081,98
7557,mp-10846,101
7558,mp-10909,255
7559,mp-10913,208
7560,mp-1094490,52
7561,mp-11029,101
7562,mp-11180,35
7563,mp-1128,215
7564,mp-11322,142
7565,mp-11365,127
7566,mp-11416,106
7567,mp-11481,310
7568,mp-11571,62
7569,mp-11580,204
7570,mp-1159,124
7571,mp-11607,252
7572,mp-11684,103
7573,mp-1174,48
7574,mp-11822,55
7575,mp-11870,88
7576,mp-12104,175
7577,mp-12665,113
7578,mp-12675,116
7579,mp-12678,243
7580,mp-12697,113
7581,mp-12875,317
7582,mp-1335,196
7583,mp-13416,101
7584,mp-13453,162
7585,mp-13542,13
7586,mp-1364,78
7587,mp-1393,51
7588,mp-13948,20
7589,mp-14019,259
7590,mp-14038,68
7591,mp-1481,43
7592,mp-1492,33
7593,mp-15316,55
7594,mp-1547,124
7595,mp-15988,53
7596,mp-1606,175
7597,mp-161,196
7598,mp-16297,102
7599,mp-16318,52
7600,mp-16506,39
7601,mp-16566,53
7602,mp-17017,123
7603,mp-1708,60
7604,mp-17129,86
7605,mp-1727,54
7606,mp-1786,139
7607,mp-1793,106
7608,mp-18728,120
7609,mp-18732,177
7610,mp-18856,33
7611,mp-18876,34
7612,mp-19082,159
7613,mp-1912,91
7614,mp-19149,100
7615,mp-19225,131
7616,mp-19246,72
7617,mp-19340,120
7618,mp-19407,127
7619,mp-19442,160
7620,mp-1961,101
7621,mp-19724,123
7622,mp-19765,20
7623,mp-19821,202
7624,mp-19835,158
7625,mp-19962,93
7626,mp-19963,181
7627,mp-20004,119
7628,mp-2006,237
7629,mp-20136,25
7630,mp-20362,121
7631,mp-20483,37
7632,mp-2053,174
7633,mp-2065,56
7634,mp-20689,240
7635,mp-20787,291
7636,mp-20943,40
7637,mp-20997,126
7638,mp-21003,124
7639,mp-21012,199
7640,mp-21128,29
7641,mp-21248,244
7642,mp-21309,78
7643,mp-21371,209
7644,mp-21489,37
7645,mp-21508,82
7646,mp-2151,50
7647,mp-2170,68
7648,mp-21883,225
7649,mp-2210,117
7650,mp-2213,187
7651,mp-22253,34
7652,mp-22268,208
7653,mp-22312,191
7654,mp-22396,191
7655,mp-22447,125
7656,mp-22490,127
7657,mp-2260,201
7658,mp-22646,128
7659,mp-22701,139
7660,mp-22716,80
7661,mp-22790,198
7662,mp-22914,48
7663,mp-22916,27
7664,mp-22935,10
7665,mp-22947,12
7666,mp-22987,17
7667,mp-22993,27
7668,mp-23021,12
7669,mp-23033,56
7670,mp-2313,40
7671,mp-23179,34
7672,mp-23209,34
7673,mp-23268,16
7674,mp-23291,18
7675,mp-2341,65
7676,mp-2343,41
7677,mp-23487,21
7678,mp-23818,38
7679,mp-23846,26
