material_id,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData mean AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData minimum Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData mean NpValence,MagpieData mean NdValence,MagpieData mean NValence,MagpieData avg_dev NpUnfilled,MagpieData mean NdUnfilled,MagpieData minimum NUnfilled,MagpieData mean NUnfilled,MagpieData mode NUnfilled,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData avg_dev GSbandgap,avg ionic char,elasticity.K_VRH predicted
mp-1018059,10.0,31.0,74.0,85.0,79.5,5.5,74.0,95.7415,302.91,903.78,600.8699999999999,603.345,300.43499999999995,302.91,13.0,130.5,8.5,1.81,1.93,1.81,2.0,10.0,14.0,1.0,0.0,3.0,4.0,3.0,31.56,25.208750000000002,6.3512499999999985,18.8575,0.0,0.0035742039693892613,45.3492698412698
mp-13536,16.0,28.0,29.0,69.0,53.0,16.0,29.0,94.33291666666666,692.68,1728.0,1035.3200000000002,1349.8933333333332,438.14222222222224,692.68,3.0,146.66666666666666,31.555555555555554,1.21,1.5899999999999999,1.21,0.0,6.0,11.0,0.0,0.6666666666666666,0.0,2.3333333333333335,0.0,31.7366666667,18.672222222233334,8.709629629644445,10.32,0.0,0.026763707186011322,81.83038095238093
mp-102,0.0,27.0,58.0,58.0,58.0,0.0,58.0,58.933195,1768.0,1768.0,0.0,1768.0,0.0,1768.0,9.0,126.0,0.0,1.88,1.88,1.88,0.0,7.0,9.0,0.0,3.0,3.0,3.0,3.0,10.245,10.245,0.0,10.245,0.0,0.0,206.61401106933968
mp-18803,15.918367346938775,8.0,2.0,87.0,57.57142857142857,33.632653061224495,87.0,41.973876937142855,54.8,3695.0,3640.2,665.1342857142856,865.6759183673469,54.8,1.0,108.28571428571429,48.326530612244895,0.93,2.5685714285714285,3.44,2.2857142857142856,0.5714285714285714,6.571428571428571,0.979591836734694,0.8571428571428571,1.0,2.2857142857142856,2.0,29.2433333333,15.850952380942857,7.709659863934694,9.105,0.0,0.16645287597526004,100.59314047619047
mp-20263,14.5,20.0,7.0,75.0,41.0,34.0,7.0,77.44800000000001,429.75,1115.0,685.25,772.375,342.625,429.75,2.0,159.0,17.0,1.0,1.3900000000000001,1.0,0.5,5.0,7.5,2.5,0.0,0.0,2.5,0.0,37.77,31.015,6.755000000000001,24.26,0.0,0.03527440344803809,42.54463809523807
mp-8290,16.5,9.0,9.0,93.0,80.875,18.1875,93.0,46.25342739999999,53.5,1000.0,946.5,228.26,262.14,53.5,2.0,87.0,45.0,0.89,3.34125,3.98,4.0,1.25,7.25,0.6875,0.0,0.0,1.25,1.0,63.59,19.39,14.52375,9.7075,0.73875,0.14897089024622379,57.68167380952386
mp-20896,13.777777777777779,28.0,37.0,75.0,59.333333333333336,7.444444444444443,61.0,86.42096833333333,429.75,1818.0,1388.25,1526.625,365.625,1728.0,3.0,138.0,18.666666666666668,1.25,1.7783333333333333,1.91,0.16666666666666666,7.0,11.333333333333334,1.388888888888889,1.3333333333333333,1.0,2.3333333333333335,2.0,29.78,15.886666666666668,7.422222222222223,10.32,0.0,0.013816664277364782,136.0606634920634
mp-11519,7.0,45.0,59.0,80.0,64.75,7.625,59.0,95.80359999999999,505.08,2237.0,1731.92,1676.77,585.845,2237.0,9.0,136.75,6.375,1.91,2.1075,2.28,0.5,8.5,10.5,1.5,1.5,2.0,3.0,3.0,33.285,17.721249999999998,7.781874999999998,13.64,0.0,0.007404181281103546,169.2464142857143
mp-867222,23.5,20.0,1.0,60.0,18.75,20.625,7.0,69.8285,453.69,2739.0,2285.31,1355.6725000000001,691.66375,1115.0,1.0,155.25,20.75,0.98,1.295,1.0,0.0,1.75,7.0,0.0,0.75,0.0,1.0,0.0,37.77,26.585833333325,11.184166666675003,37.77,0.0,0.057222626706977815,47.594068253968274
mp-12521,3.0,28.0,8.0,79.0,58.166666666666664,16.722222222222225,61.0,68.16336666666666,1050.0,1728.0,678.0,1442.8,285.2,1728.0,2.0,134.5,20.166666666666668,0.95,1.7833333333333332,1.91,0.6666666666666666,7.333333333333333,10.0,1.777777777777778,1.0,0.0,2.3333333333333335,2.0,54.23,21.866666666666664,11.546666666666665,10.32,0.1702222222222222,0.031170167321876444,88.8725714285714
mp-10003,9.111111111111112,41.0,47.0,78.0,54.0,9.333333333333334,47.0,76.4407025,1687.0,2750.0,1063.0,2409.1666666666665,454.4444444444445,2750.0,5.0,148.83333333333334,20.222222222222218,1.6,1.696666666666667,1.6,0.3333333333333333,3.8333333333333335,5.5,1.111111111111111,4.5,3.0,5.833333333333333,7.0,20.44,17.234166666666667,2.3297222222222222,18.18,0.21472222222222223,0.0046314367060307695,190.24614761904746
mp-22980,6.530612244897959,17.0,1.0,94.0,62.285714285714285,36.244897959183675,94.0,30.661027857142862,171.6,1768.0,1596.4,480.25428571428574,367.9273469387755,171.6,1.0,112.85714285714286,12.408163265306124,0.98,2.3542857142857145,3.16,2.857142857142857,1.0,5.571428571428571,0.489795918367347,0.42857142857142855,1.0,1.2857142857142858,1.0,24.4975,20.203095238085716,4.907891156473469,24.4975,1.221061224489796,0.14841970020358894,28.74490000000002
mp-1008528,9.5,5.0,72.0,84.0,77.75,5.75,72.0,31.879340499999998,317.3,2348.0,2030.7,1525.825,822.1750000000001,2348.0,13.0,98.5,14.5,2.04,2.1125,2.04,2.0,2.5,6.5,1.0,0.0,3.0,4.0,5.0,22.5702380952,14.772559523800002,7.600059523800001,7.1725,0.584125,0.00131371546710507,176.4809429209766
mp-39681,14.240000000000004,8.0,2.0,87.0,69.6,24.160000000000004,87.0,42.370056928,54.8,1941.0,1886.2,512.607,577.7158,54.8,1.0,103.0,44.4,0.93,2.6670000000000003,3.44,2.7,1.4,7.4,0.9,1.6,1.0,3.2,2.0,32.95,15.02033333333,7.098399999996,9.105,0.0,0.14813615980453593,129.92159761904762
mp-1802,11.111111111111109,16.0,47.0,88.0,74.33333333333333,18.222222222222225,88.0,52.34546,388.36,2750.0,2361.64,1175.5733333333335,1049.6177777777777,388.36,5.0,124.66666666666667,26.222222222222225,1.6,2.2533333333333334,2.58,2.6666666666666665,1.3333333333333333,5.666666666666667,0.888888888888889,2.0,2.0,3.6666666666666665,2.0,25.786875,23.25125,3.380833333333333,25.786875,0.9786666666666667,0.04743351061923224,21.871349206349176
mp-8742,17.875,14.0,31.0,78.0,61.25,16.75,78.0,69.40104875,1685.0,1768.0,83.0,1706.75,30.625,1687.0,3.0,135.0,28.5,1.22,1.7249999999999999,1.9,1.0,1.75,7.25,2.0,0.75,3.0,3.75,4.0,31.24,20.591250000000002,5.324375,20.44,0.3865,0.020107307856745547,118.13370952380944
mp-18695,0.1171875,26.0,55.0,58.0,55.1875,0.3515625,55.0,56.038012187499994,1768.0,1811.0,43.0,1808.3125,5.0390625,1811.0,8.0,131.625,0.703125,1.83,1.8331250000000001,1.83,0.0,6.0625,8.0625,0.0,3.9375,3.0,3.9375,4.0,10.73,10.699687500000001,0.05683593749999927,10.73,0.0,3.660965204201451e-05,205.57885000000005
mp-18198,19.11111111111111,21.0,11.0,80.0,51.333333333333336,26.888888888888886,11.0,119.583304,505.08,2041.4,1536.3200000000002,1453.493333333333,632.2755555555557,505.08,3.0,148.33333333333334,14.444444444444448,1.36,1.8666666666666665,1.36,0.6666666666666666,6.666666666666667,13.666666666666666,1.7777777777777777,3.3333333333333335,2.0,5.0,2.0,33.285,23.513333333333332,6.514444444444443,15.02,0.0,0.03356172943951618,108.33228095238091
mp-1008924,7.5,51.0,31.0,85.0,58.0,27.0,31.0,142.13,903.78,1685.0,781.22,1294.3899999999999,390.61,903.78,3.0,165.5,26.5,1.22,1.6349999999999998,1.22,1.5,5.0,13.5,1.5,0.0,3.0,3.5,3.0,31.56,31.4,0.16000000000000014,31.24,0.0,0.039552562708615874,58.55710952380953
mp-1018786,16.444444444444443,3.0,1.0,85.0,46.0,30.0,1.0,61.213015000000006,453.69,1519.0,1065.31,958.8233333333334,373.4511111111112,453.69,1.0,135.33333333333334,4.888888888888886,0.98,1.5266666666666666,0.98,1.0,5.0,7.666666666666667,1.3333333333333333,1.6666666666666667,1.0,3.0,1.0,31.56,19.54697318006667,8.008684546622222,10.4875862069,0.0,0.043056346123111905,55.39571190476193
mp-11790,9.25,34.0,13.0,89.0,63.75,25.375,89.0,90.0928675,494.0,1357.77,863.77,884.6925,390.6925,494.0,3.0,144.75,31.125,1.1,2.025,2.55,2.0,7.75,11.5,1.0,2.25,1.0,3.5,2.0,36.8975,24.951875,6.9409375,25.92,0.3995,0.07287254402138299,56.00409523809523
mp-504908,18.666666666666668,8.0,75.0,90.0,84.66666666666667,4.296296296296294,87.0,50.35915555555555,54.8,722.66,667.86,212.32888888888886,210.0385185185185,54.8,13.0,90.88888888888889,33.18518518518518,1.78,2.9222222222222225,3.44,3.3333333333333335,3.3333333333333335,8.666666666666666,1.037037037037037,0.0,2.0,2.6666666666666665,2.0,34.7633333333,15.323703703699998,8.291604938266666,9.105,0.09165432098765432,0.10117325123634319,99.5554674603175
mp-1831,11.388888888888886,79.0,8.0,66.0,56.333333333333336,16.11111111111111,66.0,178.7421408333333,1050.0,1337.33,287.3299999999999,1289.4416666666666,79.81388888888887,1337.33,2.0,145.83333333333334,16.388888888888896,0.95,2.275,2.54,0.0,8.333333333333334,21.166666666666668,0.0,0.0,0.0,0.8333333333333334,1.0,54.23,22.955,10.424999999999999,16.7,0.0,0.05205395623858089,77.28661428571428
mp-1008922,11.0,7.0,64.0,82.0,73.0,9.0,64.0,38.77635,63.05,1357.77,1294.72,710.41,647.36,63.05,11.0,101.5,30.5,1.9,2.4699999999999998,1.9,1.5,5.0,8.0,1.5,0.0,1.0,2.0,1.0,14.76875,12.919375,1.8493750000000002,11.07,3.2185,0.06935009750245161,138.9730952380951
mp-8818,7.840000000000001,7.0,7.0,82.0,49.4,33.92,7.0,34.70988,63.05,1115.0,1051.95,609.756,437.3648,63.05,2.0,123.2,42.239999999999995,1.0,1.9460000000000002,1.0,1.2,2.0,5.2,1.44,0.0,0.0,1.2,0.0,37.77,23.807499999999997,11.17,14.76875,3.0897600000000005,0.14213575579155133,78.41906587301588
mp-30835,12.0,46.0,48.0,62.0,57.333333333333336,6.222222222222221,62.0,131.26262666666665,1828.05,3290.0,1461.95,2315.366666666667,649.7555555555556,1828.05,5.0,149.33333333333334,13.77777777777778,1.5,1.9666666666666668,2.2,0.0,7.666666666666667,13.0,0.0,2.3333333333333335,0.0,2.3333333333333335,0.0,18.12,15.646666666666667,1.648888888888889,14.41,0.0,0.02562091001255923,215.09880902255634
mp-758741,7.2,15.0,1.0,83.0,55.4,22.080000000000002,55.0,36.1157048,317.3,1811.0,1493.7,942.058,695.1536,317.3,1.0,121.2,11.36,0.98,1.8039999999999998,1.83,1.2,2.4,5.4,1.44,1.6,1.0,3.0,3.0,22.5702380952,16.63876190474,4.745180952368001,10.73,0.78,0.02014587794372491,137.3283071428571
mp-1025181,22.775510204081634,6.0,37.0,77.0,57.57142857142857,16.653061224489797,77.0,68.27038857142858,1818.0,3823.0,2005.0,2780.714285714286,893.3877551020408,3823.0,3.0,126.57142857142857,43.3469387755102,1.25,1.9242857142857142,2.55,0.8571428571428571,1.4285714285714286,7.714285714285714,1.9591836734693877,1.4285714285714286,1.0,3.7142857142857144,4.0,29.78,14.122857142857143,8.946938775510205,5.64,2.202122448979592,0.06755271780900615,165.74033333333327
mp-867233,19.875,21.0,11.0,69.0,37.75,26.75,11.0,86.877206,692.68,2739.0,2046.3200000000002,1764.92,536.12,1814.0,3.0,150.75,19.25,1.36,1.6425,1.36,0.0,4.75,10.25,0.0,5.25,0.0,5.25,9.0,22.235,18.16,4.074999999999999,22.235,0.0,0.027367624808567664,115.7139230769231
mp-570155,31.555555555555554,7.0,63.0,82.0,75.66666666666667,8.444444444444443,82.0,74.3658,63.05,2041.4,1978.3500000000001,722.5,879.2666666666668,63.05,10.0,92.66666666666667,28.88888888888889,2.28,2.7866666666666666,3.04,2.0,3.0,11.333333333333334,1.3333333333333333,0.3333333333333333,2.0,2.6666666666666665,3.0,15.02,14.852500000000001,0.11166666666666636,14.76875,2.8608888888888893,0.029879675061829807,197.12092525252515
mp-16349,9.875,28.0,1.0,79.0,50.5,24.75,61.0,49.24195,453.69,1728.0,1274.31,1280.2725,447.72749999999996,1728.0,1.0,124.0,2.0,0.98,1.7025,1.91,0.5,6.5,8.75,1.5,1.0,1.0,2.25,2.0,23.005,15.059583333324998,4.739583333324999,10.32,0.143625,0.03917827146881985,129.13293412698417
mp-999550,2.25,25.0,52.0,74.0,57.5,8.25,52.0,58.63428375000001,302.91,1519.0,1216.09,1214.9775,456.03375,1519.0,7.0,134.75,6.375,1.55,1.6150000000000002,1.55,0.25,6.25,8.5,1.875,3.75,5.0,5.0,5.0,18.8575,12.580064655175,3.138717672412501,10.4875862069,0.0,0.003142124265139608,171.59446470588236
mp-18927,10.559999999999999,40.0,44.0,87.0,56.0,14.4,44.0,69.67296,54.8,2128.0,2073.2,1633.3600000000001,631.424,2128.0,4.0,143.0,38.4,1.33,1.8679999999999999,1.33,0.8,2.8,5.6,0.64,5.2,2.0,5.6,8.0,23.195,17.802,6.4716000000000005,23.195,0.0,0.10797243462418947,142.18487619047625
mp-20180,6.639999999999999,25.0,52.0,79.0,62.4,12.48,52.0,49.892967,1211.4,3823.0,2611.6,1918.28,761.8879999999999,1519.0,7.0,122.6,19.68,1.55,1.842,1.55,0.8,5.0,7.8,1.9200000000000004,3.0,4.0,4.6,5.0,23.005,12.02155172414,4.393379310344001,10.4875862069,1.4080800000000002,0.03553917161408068,202.6120135642135
mp-34202,14.88,52.0,86.0,90.0,88.4,1.9199999999999988,90.0,160.15216,544.4,722.66,178.26,651.356,85.56479999999999,722.66,15.0,142.0,4.8,2.02,2.068,2.1,3.6,10.0,21.2,0.48,0.0,2.0,2.4,2.0,34.7633333333,34.03799999998,0.8703999999839965,34.7633333333,0.22271999999999997,0.00038369296377447346,21.467292063492067
mp-997617,35.5,5.0,57.0,72.0,64.5,7.5,57.0,100.5205,2348.0,3306.0,958.0,2827.0,479.0,2348.0,8.0,114.0,30.0,2.04,2.12,2.04,0.5,3.0,12.5,2.5,2.0,4.0,4.5,4.0,14.09,10.63125,3.4587499999999998,7.1725,0.762,0.0015948909052127536,315.6426047619046
mp-865425,6.0,46.0,62.0,69.0,63.75,2.625,62.0,96.16,692.68,1828.05,1135.37,1544.2075,425.76374999999996,1828.05,10.0,134.75,6.375,1.65,2.0625,2.2,0.0,10.0,10.5,0.0,0.0,0.0,0.0,0.0,14.41,14.297500000000001,0.1687499999999993,14.41,0.0,0.013656782285296293,150.14616190476187
mp-541047,11.625,46.0,44.0,73.0,60.25,8.125,62.0,82.76138465,933.47,2128.0,1194.53,1679.3925,372.96125,1828.05,4.0,143.5,15.75,1.33,1.8350000000000002,2.2,0.25,5.5,6.75,1.875,2.0,0.0,3.25,0.0,23.195,17.12375,3.0356250000000005,14.41,0.0,0.03318126621550791,150.7432857142857
mp-1018089,4.75,34.0,7.0,89.0,63.5,28.25,89.0,65.8445,494.0,1115.0,621.0,698.92,208.04,494.0,2.0,134.5,20.75,1.0,1.9375,2.55,2.0,7.5,11.5,1.0,0.0,0.0,1.0,2.0,37.77,25.892500000000002,5.9662500000000005,25.92,0.3995,0.0856204729536437,41.15867380952383
mp-570837,7.040000000000001,33.0,5.0,84.0,57.0,21.6,56.0,96.97773038,301.59,2607.0,2305.41,1539.118,854.3056,1090.0,1.0,154.8,35.68000000000001,0.79,1.9100000000000001,2.18,1.2,6.8,9.4,1.44,1.2,1.0,3.0,3.0,115.765,37.42700000000001,31.335200000000007,13.51,0.0,0.0463213365672856,77.0515047619047
mp-862872,12.5,79.0,21.0,66.0,54.5,16.75,66.0,161.7003345,1234.93,1373.0,138.06999999999994,1320.6475,42.85874999999993,1337.33,3.0,154.0,22.5,1.155,2.04125,2.54,0.0,7.5,17.0,0.0,0.0,1.0,3.0,1.0,33.8425,20.893124999999998,6.4746875,16.7,0.0,0.06930245119960325,92.31912600732598
mp-865109,23.875,81.0,2.0,76.0,44.25,31.75,76.0,145.52909232,370.87,1345.0,974.13,717.4675,313.76625,577.0,1.0,163.5,18.5,0.93,1.335,1.62,0.5,5.0,15.75,2.5,0.0,1.0,4.75,5.0,33.23,29.073333333325,2.1633333333249993,26.91,0.0,0.021090963779463935,37.27888571428572
mp-1387,3.75,23.0,46.0,73.0,52.75,10.125,46.0,44.95150965,933.47,2183.0,1249.53,1870.6175,468.57374999999996,2183.0,5.0,145.0,12.0,1.61,1.625,1.63,0.25,2.25,4.5,1.875,5.25,5.0,6.5,7.0,16.48,13.877500000000001,1.301250000000001,13.01,0.0,1.8749062531249472e-05,181.64922857142867
mp-989576,23.76,7.0,12.0,82.0,61.8,24.240000000000002,82.0,62.953190000000006,63.05,3695.0,3631.95,1136.6299999999999,1288.2959999999998,63.05,3.0,113.0,50.4,1.22,2.54,3.04,1.8,1.0,7.6,1.44,3.0,3.0,4.8,3.0,32.365,18.54425,5.528300000000001,14.76875,3.0897600000000005,0.09177080934028856,195.33282041847053
mp-861483,8.375,59.0,17.0,62.0,39.0,22.0,17.0,145.11307499999998,1204.0,2739.0,1535.0,1743.7625,539.7624999999999,1204.0,3.0,171.5,31.5,1.13,1.665,1.13,0.0,4.25,10.75,0.0,0.75,0.0,6.25,11.0,35.675,24.9925,10.682499999999997,35.675,0.0,0.06222659978169834,95.55664761904765
mp-542090,2.231404958677686,8.0,2.0,87.0,68.4090909090909,24.14876033057851,87.0,20.416045132727273,54.8,1687.0,1632.2,454.65863636363633,466.6780165289256,54.8,1.0,97.81818181818181,34.71074380165289,0.93,2.524090909090909,3.44,2.590909090909091,0.0,4.409090909090909,1.1900826446280994,0.0,1.0,2.5,2.0,29.2433333333,15.317878787872727,6.777685950406612,9.105,0.18207024793388432,0.16238363816670445,99.60312619047619
mp-36940,1.7599999999999998,6.0,68.0,82.0,77.2,3.8400000000000007,77.0,15.267959999999999,63.05,3823.0,3759.95,1739.02,1667.184,63.05,2.0,87.0,21.6,1.31,2.498,2.55,2.0,0.0,4.0,1.12,0.0,0.0,2.8,3.0,22.89,12.7415,5.6812000000000005,5.64,1.7492800000000002,0.07699625947521,105.42384285714289
mp-840,7.5555555555555545,45.0,23.0,59.0,47.0,16.0,59.0,118.72366666666669,1345.0,2237.0,892.0,1939.6666666666667,396.4444444444444,2237.0,3.0,160.66666666666666,24.888888888888886,1.17,1.91,2.28,0.0,5.333333333333333,8.666666666666666,0.0,1.3333333333333333,3.0,4.666666666666667,3.0,33.23,20.169999999999998,8.706666666666665,13.64,0.0,0.0589117899209383,149.703780952381
mp-672233,0.0,7.0,82.0,82.0,82.0,0.0,82.0,14.0067,63.05,63.05,0.0,63.05,0.0,63.05,15.0,71.0,0.0,3.04,3.04,3.04,3.0,0.0,5.0,0.0,0.0,3.0,3.0,3.0,14.76875,14.76875,0.0,14.76875,0.0,0.0,73.26101904761897
mp-962063,25.333333333333332,12.0,13.0,76.0,52.333333333333336,26.222222222222218,13.0,122.53125666666666,577.0,1193.0,616.0,897.6666666666666,213.7777777777778,577.0,2.0,164.33333333333334,28.444444444444446,1.1,1.3433333333333335,1.1,0.3333333333333333,3.6666666666666665,10.666666666666666,2.222222222222222,3.0,0.0,4.666666666666667,0.0,36.8975,28.89916666666667,5.3322222222222235,22.89,0.0,0.011118765776091227,42.396642857142844
mp-978988,6.5,80.0,29.0,71.0,52.0,19.0,71.0,182.25988999999998,234.32,1818.0,1583.68,978.91,744.5899999999999,234.32,3.0,162.0,30.0,1.21,1.615,2.0,0.0,5.0,19.5,0.0,0.0,0.0,1.5,0.0,31.7366666667,27.997959770125,2.7603735632249995,25.2375862069,0.0,0.03966288322418819,61.045066666666706
mp-672254,21.777777777777782,20.0,7.0,81.0,50.0,28.666666666666668,7.0,117.89933333333333,600.61,1828.05,1227.44,1181.22,431.21999999999997,600.61,2.0,153.66666666666666,14.888888888888886,1.0,1.8433333333333335,1.0,0.6666666666666666,6.666666666666667,13.333333333333334,1.777777777777778,0.0,0.0,1.3333333333333333,0.0,37.77,26.763333333333335,8.235555555555555,14.41,0.0,0.07377052534634274,68.41280952380946
mp-1013548,10.96,20.0,7.0,85.0,37.6,36.720000000000006,7.0,51.20014000000001,63.05,1115.0,1051.95,862.366,319.7264,1115.0,2.0,147.6,34.08,1.0,1.6179999999999999,1.0,1.2,2.0,5.2,1.44,0.0,0.0,1.2,0.0,37.77,31.927750000000003,7.010700000000002,37.77,2.0598400000000003,0.1152032970855299,36.78716190476193
mp-27827,6.666666666666667,17.0,4.0,94.0,68.33333333333333,34.22222222222222,94.0,47.946733333333334,171.6,1941.0,1769.4,399.5022222222222,342.555061728395,171.6,1.0,134.66666666666666,43.55555555555556,0.82,2.46,3.16,3.3333333333333335,0.2222222222222222,5.333333333333333,0.4444444444444444,0.8888888888888888,1.0,1.7777777777777777,1.0,90.7225,38.346666666666664,23.278148148148148,24.4975,1.1079999999999999,0.14910174082116764,10.55232380952381
mp-1879,23.0,16.0,23.0,88.0,55.5,32.5,23.0,91.2125,388.36,1345.0,956.64,866.6800000000001,478.32,388.36,3.0,151.5,46.5,1.17,1.875,1.17,2.0,0.0,7.0,1.0,0.0,2.0,5.0,2.0,33.23,29.5084375,3.721562499999999,25.786875,1.101,0.09791555620582759,86.84997142857145
mp-1029506,5.0,7.0,7.0,82.0,62.25,27.625,82.0,24.044225,63.05,1687.0,1623.95,732.025,668.975,63.05,2.0,107.25,36.25,1.0,2.245,3.04,2.0,0.0,4.0,1.25,0.0,0.0,2.5,3.0,37.77,21.936875,7.9165625,14.76875,3.0252499999999998,0.1269679775440187,112.56193492063494
mp-10141,25.333333333333332,5.0,23.0,72.0,55.666666666666664,21.777777777777782,72.0,57.32733333333334,1345.0,2348.0,1003.0,2013.6666666666667,445.77777777777777,2348.0,3.0,122.0,50.666666666666664,1.17,1.75,2.04,0.6666666666666666,0.0,4.666666666666667,2.222222222222222,0.0,5.0,6.0,5.0,33.23,15.858333333333333,11.581111111111108,7.1725,0.6773333333333333,0.038311049848332925,142.31045238095226
mp-976412,10.125,3.0,1.0,69.0,18.0,25.5,1.0,21.55075,453.69,692.68,238.98999999999995,513.4375,89.62124999999999,453.69,1.0,126.5,2.25,0.98,1.1475,0.98,0.0,2.5,3.75,0.0,0.0,0.0,0.75,1.0,16.5933333333,15.934999999975,0.9874999999874987,16.5933333333,0.0,0.01990441496789666,19.895988095238096
mp-13799,6.88,9.0,2.0,93.0,57.8,42.239999999999995,93.0,30.408263848,53.5,1799.0,1745.5,316.393,315.47159999999997,53.5,1.0,110.4,64.08,0.82,2.767,3.98,3.0,0.1,4.8,0.4800000000000001,0.9,1.0,1.8,1.0,73.1066666667,26.606666666669998,20.279000000003997,9.7075,0.9456,0.21636889180899765,30.96300952380952
mp-924128,14.666666666666666,28.0,45.0,80.0,62.0,12.0,45.0,118.63113333333332,505.08,2506.0,2000.92,1579.6933333333334,716.4088888888888,505.08,4.0,146.0,19.333333333333332,1.3,1.7233333333333334,1.3,0.6666666666666666,6.666666666666667,14.0,1.777777777777778,3.3333333333333335,2.0,4.666666666666667,2.0,33.285,21.935,7.743333333333332,10.32,0.0,0.021403776551224222,135.88394285714284
mp-10748,12.0,16.0,48.0,88.0,74.0,14.0,88.0,62.480734999999996,388.36,3290.0,2901.64,1114.59375,726.23375,388.36,5.0,123.25,18.25,1.5,2.19,2.58,2.0,4.125,9.5,1.0,0.875,1.0,2.25,2.0,25.786875,19.3096875,6.477187499999999,25.786875,1.101,0.03811538522472724,44.01728095238101
mp-567744,1.3333333333333333,35.0,8.0,95.0,66.0,38.666666666666664,95.0,82.476,265.8,1050.0,784.2,527.1999999999999,348.5333333333333,265.8,2.0,145.0,33.333333333333336,0.95,2.29,2.96,3.3333333333333335,6.666666666666667,12.0,0.4444444444444445,0.0,0.0,0.6666666666666666,1.0,54.23,37.73,10.999999999999998,29.48,0.6475555555555556,0.14128669461981075,20.93338095238099
mp-996961,27.25,8.0,1.0,87.0,60.25,29.625,87.0,58.976592249999996,54.8,1337.33,1282.53,475.155,431.0875,54.8,1.0,99.0,33.0,0.98,2.6,3.44,2.0,2.5,9.5,1.0,0.0,1.0,1.5,2.0,16.7,12.875833333325,3.7708333333249993,9.105,0.0,0.14886659839835548,85.65445476190486
mp-8621,16.479999999999997,19.0,3.0,89.0,49.4,37.120000000000005,3.0,86.24012,336.53,2041.4,1704.8700000000001,740.492,520.3632,336.53,1.0,156.4,37.28,0.82,1.8039999999999998,0.82,1.6,5.8,11.6,0.9600000000000002,0.2,1.0,1.6,1.0,73.1066666667,42.61466666668,24.393600000015997,25.92,0.38352,0.11877983561443893,29.887728571428575
mp-755594,19.77777777777778,8.0,54.0,87.0,78.5,11.333333333333334,87.0,52.59743333333333,54.8,3459.0,3404.2,728.48,910.1733333333335,54.8,7.0,89.5,31.333333333333332,1.65,2.885,3.44,2.6666666666666665,2.5,9.5,0.888888888888889,0.8333333333333334,0.0,2.1666666666666665,2.0,14.655,10.839166666666666,2.3122222222222217,9.105,0.0,0.11136502095097298,141.19722857142852
mp-13076,31.111111111111114,7.0,60.0,82.0,74.66666666666667,9.777777777777777,82.0,73.41013333333333,63.05,2739.0,2675.95,955.0333333333333,1189.3111111111111,63.05,9.0,94.33333333333333,31.11111111111111,2.2,2.7600000000000002,3.04,2.0,2.3333333333333335,11.0,1.3333333333333333,1.0,3.0,3.0,3.0,14.76875,14.582500000000001,0.24833333333333307,14.76875,2.8608888888888893,0.017968599641751827,265.6282378066381
mp-5137,10.75,40.0,44.0,85.0,64.0,20.0,44.0,83.79544050000001,317.3,2128.0,1810.7,1369.27,758.73,2128.0,4.0,149.0,26.0,1.33,1.725,1.33,1.5,3.5,7.0,1.5,4.0,3.0,5.5,8.0,31.56,25.1300595238,3.2149702380999994,23.195,0.609375,0.01845336729987925,104.22978571428571
mp-1409,2.25,28.0,43.0,61.0,56.5,6.75,61.0,55.986799999999995,1728.0,1941.0,213.0,1781.25,79.875,1728.0,4.0,133.0,13.5,1.54,1.8175,1.91,0.0,6.5,8.5,0.0,3.5,2.0,3.5,2.0,16.69,11.912500000000001,2.388750000000001,10.32,0.0,0.006308615528724457,178.89825317460327
mp-3955,2.6666666666666665,8.0,73.0,87.0,84.0,4.0,87.0,20.325483433333332,54.8,933.47,878.6700000000001,244.995,253.59333333333333,54.8,13.0,82.0,21.333333333333332,1.61,2.9266666666666663,3.44,3.3333333333333335,0.0,5.333333333333333,0.8888888888888888,0.0,2.0,2.6666666666666665,2.0,22.5702380952,12.578373015866667,4.631164021155556,9.105,0.45138888888888884,0.10118012672844445,96.79374365079364
mp-976763,10.8,8.0,61.0,87.0,81.2,8.079999999999998,87.0,36.32264,54.8,1728.0,1673.2,596.48,650.016,54.8,10.0,88.2,26.639999999999997,1.91,2.882,3.44,3.0,3.6,8.6,0.72,0.4,2.0,2.2,2.0,22.175,11.962,4.0851999999999995,9.105,0.0,0.0931965824216813,114.31105002334264
