material_id,MagpieData minimum Number,MagpieData maximum Number,MagpieData mode Number,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData avg_dev AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData mean Column,MagpieData avg_dev Column,MagpieData avg_dev Row,MagpieData mode Row,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mean NpUnfilled,MagpieData mean NdUnfilled,MagpieData minimum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean SpaceGroupNumber,std_dev oxidation state,elasticity.G_VRH predicted
mp-9898,29.0,56.0,29.0,84.0,75.0,52.333333333333336,28.888888888888886,30.26364444444445,1000.0,1357.77,357.77,1149.2566666666667,139.0088888888889,1000.0,9.333333333333334,4.888888888888888,0.888888888888889,4.0,215.0,96.0,155.33333333333334,119.0,0.89,1.29,1.656666666666667,0.89,10.0,6.666666666666667,4.444444444444444,9.333333333333334,4.888888888888888,1.0,0.0,0.0,1.3333333333333333,1.111111111111111,0.0,63.59,32.27833333333333,20.874444444444446,11.07,0.0,206.66666666666666,2.6457513110645907,27.88407745726469
mp-2643,22.0,29.0,29.0,64.0,21.0,55.0,10.285714285714286,7.679510204081635,1357.77,1941.0,583.23,1607.7257142857143,285.6636734693878,1357.77,8.0,3.4285714285714284,0.0,4.0,160.0,28.0,144.0,132.0,1.54,0.3599999999999999,1.7457142857142856,1.9,10.0,6.571428571428571,3.918367346938776,8.0,3.4285714285714284,0.0,3.4285714285714284,1.0,4.0,3.4285714285714284,1.0,16.69,13.47857142857143,2.7526530612244904,11.07,0.0,211.71428571428572,0.0,54.881712827586824
mp-16523,13.0,46.0,46.0,73.0,11.0,66.125,5.15625,37.23677878125,933.47,1828.05,894.5799999999999,1492.5825,419.33437499999997,1828.05,11.125,1.40625,0.9375,5.0,139.0,18.0,132.25,139.0,1.61,0.5900000000000001,1.97875,2.2,10.0,6.25,4.6875,7.375,3.28125,1.875,0.0,0.0,1.875,2.34375,0.0,16.48,15.18625,0.9703124999999999,14.41,0.0,225.0,0.0,50.96715919888184
mp-997161,8.0,79.0,8.0,87.0,29.0,74.5,12.5,62.495964,54.8,1768.0,1713.2,803.7325,748.9325,54.8,13.0,3.0,1.5,2.0,136.0,70.0,98.5,66.0,1.88,1.56,2.825,3.44,10.0,4.25,4.25,11.5,6.75,1.0,0.75,1.0,2.0,0.5,2.0,16.7,11.28875,2.705625,9.105,0.0,110.75,2.5298221281347035,43.37662986731381
mp-5244,15.0,51.0,22.0,85.0,42.0,63.5,20.5,29.821529750000003,317.3,1941.0,1623.7,1275.77,665.23,1941.0,9.5,5.5,0.5,4.0,160.0,53.0,141.5,160.0,1.54,0.6499999999999999,1.83,1.54,10.0,3.5,3.25,7.0,4.0,1.5,4.0,3.0,5.5,2.5,8.0,31.56,21.8775595238,5.187559523799999,16.69,0.40625,139.0,3.559026084010437,57.892096623190376
mp-1024071,14.0,78.0,78.0,78.0,15.0,68.0,6.666666666666667,74.22155555555555,1687.0,2041.4,354.4000000000001,1923.2666666666667,157.51111111111118,2041.4,11.333333333333334,1.777777777777778,1.3333333333333333,6.0,136.0,25.0,127.66666666666667,136.0,1.9,0.3799999999999999,2.153333333333333,2.28,9.0,6.0,4.0,17.333333333333332,8.88888888888889,1.3333333333333333,0.6666666666666666,2.0,2.6666666666666665,0.8888888888888888,2.0,20.44,16.826666666666668,2.40888888888889,15.02,0.25766666666666665,225.66666666666666,4.242640687119285,60.990508017402334
mp-9173,8.0,22.0,8.0,87.0,44.0,72.33333333333333,19.555555555555557,14.163377777777777,54.8,1941.0,1886.2,683.5333333333333,838.3111111111111,54.8,12.0,5.333333333333333,0.8888888888888888,2.0,160.0,94.0,97.33333333333333,66.0,1.54,1.9,2.8066666666666666,3.44,2.0,0.6666666666666666,0.888888888888889,5.333333333333333,0.888888888888889,1.3333333333333333,2.6666666666666665,2.0,4.0,2.6666666666666665,2.0,16.69,11.633333333333335,3.371111111111112,9.105,0.0,72.66666666666667,4.242640687119285,71.8521736760625
mp-10739,15.0,44.0,15.0,83.0,40.0,60.666666666666664,14.888888888888888,27.399830666666663,317.3,2607.0,2289.7,1621.7666666666667,869.6444444444445,317.3,9.0,4.0,0.6666666666666666,3.0,160.0,53.0,137.66666666666666,107.0,1.54,0.6600000000000001,1.9766666666666666,1.54,7.0,3.0,2.6666666666666665,5.666666666666667,1.5555555555555556,1.0,3.6666666666666665,3.0,5.0,2.0,3.0,22.5702380952,17.590079365066668,3.320105820088889,13.51,0.5416666666666666,130.0,0.0,112.38795979603364
mp-867896,21.0,30.0,29.0,69.0,58.0,52.0,20.5,7.200533,692.68,1814.0,1121.3200000000002,1305.5549999999998,306.4375000000001,1357.77,9.25,3.125,0.0,4.0,170.0,48.0,139.0,132.0,1.36,0.5399999999999998,1.7025,1.9,10.0,7.75,3.375,9.25,3.125,0.0,2.25,0.0,2.75,3.125,1.0,22.235,14.58375,3.8256249999999996,11.07,0.0,209.5,0.0,39.83905685129872
mp-3359,8.0,56.0,8.0,87.0,78.0,63.714285714285715,31.26530612244898,56.38625306122448,54.8,1000.0,945.2,389.18285714285713,382.15183673469386,54.8,11.714285714285714,5.551020408163266,1.7959183673469388,2.0,215.0,149.0,119.0,66.0,0.89,2.55,2.5,3.44,10.0,1.4285714285714286,2.4489795918367347,6.0,2.2857142857142856,1.7142857142857142,0.0,0.0,1.7142857142857142,0.9795918367346939,2.0,63.59,28.12642857142857,21.738775510204082,9.105,0.0,92.42857142857143,3.1622776601683795,41.89207546535154
mp-981,9.0,38.0,9.0,93.0,85.0,64.66666666666667,37.77777777777778,30.49848746666667,53.5,1050.0,996.5,385.6666666666667,442.88888888888886,53.5,12.0,6.666666666666667,1.3333333333333333,2.0,195.0,138.0,103.0,57.0,0.95,3.0300000000000002,2.97,3.98,0.0,0.0,0.0,5.333333333333333,2.2222222222222223,0.6666666666666666,0.0,0.0,0.6666666666666666,0.4444444444444445,1.0,54.23,24.548333333333332,19.787777777777777,9.7075,1.3133333333333332,85.0,2.1213203435596424,29.856492783291756
mp-15226,7.0,74.0,7.0,82.0,33.0,66.0,16.0,58.9388125,63.05,3695.0,3631.95,1500.275,1437.225,63.05,10.5,4.5,1.5,2.0,162.0,91.0,110.75,71.0,1.66,1.3800000000000001,2.525,3.04,5.0,2.25,2.25,9.0,5.5,1.5,2.75,3.0,4.5,1.5,3.0,16.05,14.194375,1.5021875000000002,14.76875,3.2185,211.5,3.794733192202055,116.212501517259
mp-995434,6.0,42.0,26.0,77.0,27.0,60.1875,8.40625,17.691456249999998,1811.0,3823.0,2012.0,2381.8125,784.8671875,1811.0,9.375,2.3125,0.78125,4.0,154.0,78.0,119.375,132.0,1.83,0.7199999999999998,2.030625,1.83,6.0,4.4375,2.21875,6.875,1.546875,1.0,3.0625,4.0,4.125,0.234375,4.0,15.69,9.7675,2.0637500000000006,10.73,1.124,220.25,0.0,102.46099337570433
mp-1029750,7.0,44.0,7.0,82.0,74.0,46.57142857142857,33.06122448979592,37.70243265306122,63.05,2607.0,2543.95,849.4499999999999,674.0571428571428,63.05,8.428571428571429,5.63265306122449,1.4693877551020407,2.0,195.0,124.0,134.85714285714286,71.0,0.95,2.09,2.0242857142857145,0.95,7.0,1.0,1.7142857142857142,4.142857142857143,1.836734693877551,1.2857142857142858,0.42857142857142855,0.0,1.8571428571428572,1.5918367346938775,0.0,54.23,31.500892857142855,19.482091836734693,14.76875,2.758714285714286,207.28571428571428,3.3466401061363023,33.61624873864105
mp-865863,3.0,81.0,3.0,76.0,75.0,35.0,34.0,74.230325,453.69,1828.05,1374.36,828.1075000000001,499.97125000000005,453.69,6.25,5.25,1.75,2.0,145.0,17.0,135.0,128.0,0.98,1.2200000000000002,1.445,0.98,10.0,5.0,5.0,9.75,8.75,1.25,0.0,0.0,1.75,1.625,1.0,26.91,18.62666666665,4.141666666675,16.5933333333,0.0,219.25,0.0,22.143237203940878
mp-1097,5.0,73.0,5.0,72.0,24.0,60.0,12.0,85.06844000000001,2348.0,3290.0,942.0,2819.0,471.0,2348.0,9.0,4.0,2.0,2.0,170.0,86.0,127.0,84.0,1.5,0.54,1.77,1.5,3.0,1.5,1.5,11.0,8.0,2.5,3.5,5.0,6.0,1.0,5.0,18.12,12.64625,5.473750000000001,7.1725,0.762,197.5,4.242640687119285,184.05905478717648
mp-29771,6.0,12.0,6.0,77.0,9.0,74.0,4.0,5.464133333333333,923.0,3823.0,2900.0,2856.3333333333335,1288.888888888889,3823.0,10.0,5.333333333333333,0.4444444444444445,2.0,141.0,65.0,97.66666666666667,76.0,1.31,1.2399999999999998,2.1366666666666667,2.55,0.0,0.0,0.0,3.3333333333333335,0.8888888888888888,2.6666666666666665,0.0,0.0,2.6666666666666665,1.777777777777778,4.0,22.89,11.39,7.666666666666667,5.64,2.9973333333333336,194.0,3.4641016151377544,66.919307432589
mp-248,7.0,26.0,26.0,82.0,27.0,64.0,12.0,18.5948,63.05,1811.0,1747.95,1228.3500000000001,776.8666666666667,1811.0,10.333333333333334,3.111111111111111,0.8888888888888888,4.0,132.0,61.0,111.66666666666667,132.0,1.83,1.21,2.2333333333333334,1.83,6.0,4.0,2.6666666666666665,7.0,1.3333333333333333,1.0,2.6666666666666665,3.0,3.6666666666666665,0.4444444444444445,4.0,14.76875,12.076250000000002,1.7950000000000006,10.73,2.1456666666666666,217.33333333333334,0.0,92.75970652085392
mvc-652,8.0,74.0,8.0,87.0,44.0,76.45454545454545,15.338842975206614,48.88257190082645,54.8,3695.0,3640.2,888.1272727272727,1212.112396694215,54.8,13.090909090909092,4.231404958677685,1.322314049586777,2.0,162.0,96.0,92.0,66.0,1.54,1.9,3.070909090909091,3.44,4.0,0.9090909090909091,1.322314049586777,8.363636363636363,4.231404958677686,1.4545454545454546,1.8181818181818181,2.0,3.272727272727273,1.8512396694214877,2.0,16.69,11.057272727272728,2.8396694214876037,9.105,0.0,68.0,5.038314736557789,43.64477271052
mp-569204,29.0,81.0,29.0,90.0,26.0,76.8,10.559999999999999,43.03124799999999,577.0,1357.77,780.77,947.5719999999999,328.1584,722.66,13.4,2.08,0.64,4.0,145.0,13.0,137.0,132.0,1.62,0.48,1.9240000000000002,1.9,10.0,10.0,0.0,16.2,4.319999999999999,1.8,0.0,1.0,2.2,1.12,1.0,34.7633333333,23.715333333319997,10.116266666656,11.07,0.18560000000000001,189.6,1.9720265943665387,17.952804729024496
mp-35841,3.0,32.0,3.0,79.0,78.0,36.25,35.25,30.576,453.69,1357.77,904.0799999999999,869.1375,415.44750000000005,453.69,6.75,5.75,1.0,2.0,132.0,12.0,127.0,128.0,0.98,1.0299999999999998,1.4674999999999998,0.98,10.0,5.0,5.0,6.75,5.75,1.0,0.0,1.0,1.75,1.125,1.0,23.005,16.81541666665,3.0947916666749995,16.5933333333,0.09575,227.0,0.0,32.58232250316045
mp-1334,6.0,39.0,39.0,77.0,65.0,33.666666666666664,28.888888888888886,34.17562222222222,1799.0,3823.0,2024.0,2473.6666666666665,899.5555555555555,1799.0,6.666666666666667,4.888888888888889,1.3333333333333333,5.0,190.0,114.0,152.0,190.0,1.22,1.3299999999999998,1.6633333333333333,1.22,1.0,0.6666666666666666,0.4444444444444445,3.3333333333333335,0.4444444444444445,1.3333333333333333,6.0,4.0,7.333333333333333,2.2222222222222223,9.0,32.365,23.456666666666667,11.87777777777778,32.365,1.4986666666666668,194.0,0.0,51.01902903508186
mp-569788,3.0,32.0,3.0,79.0,78.0,49.666666666666664,32.44444444444445,27.58622222222222,453.69,1211.4,757.71,785.9233333333333,283.6511111111111,453.69,9.0,5.333333333333333,0.8888888888888888,2.0,128.0,8.0,123.33333333333333,120.0,0.98,1.0299999999999998,1.5466666666666666,0.98,10.0,6.666666666666667,4.444444444444444,9.0,5.333333333333333,1.3333333333333333,0.0,0.0,1.6666666666666667,1.5555555555555554,0.0,23.005,17.852777777766665,3.4348148148222215,13.96,0.12766666666666668,216.0,0.0,34.11482217719332
mp-715572,8.0,26.0,8.0,87.0,32.0,74.2,15.36,19.125887999999996,54.8,1811.0,1756.2,757.28,842.976,54.8,12.8,3.84,0.96,2.0,132.0,66.0,92.4,66.0,1.83,1.6099999999999999,2.7960000000000003,3.44,6.0,2.4,2.88,6.8,0.96,1.2,1.6,2.0,2.8,0.96,2.0,10.73,9.755,0.78,9.105,0.0,98.8,3.5355339059327378,62.740976174061466
mp-450,5.0,41.0,5.0,72.0,25.0,63.666666666666664,11.111111111111112,36.48683555555556,2348.0,2750.0,402.0,2482.0,178.66666666666666,2348.0,10.333333333333334,3.5555555555555554,1.3333333333333333,2.0,164.0,80.0,110.66666666666667,84.0,1.6,0.43999999999999995,1.8933333333333333,2.04,4.0,1.3333333333333333,1.777777777777778,3.6666666666666665,0.8888888888888888,3.3333333333333335,2.0,5.0,5.666666666666667,0.888888888888889,5.0,18.18,10.841666666666667,4.892222222222222,7.1725,1.016,187.0,0.0,204.51779009639245
mp-8786,28.0,40.0,33.0,84.0,40.0,63.4,16.48,10.421664000000003,1090.0,2128.0,1038.0,1632.8,434.23999999999995,1090.0,9.6,4.4799999999999995,0.4800000000000001,4.0,175.0,56.0,142.4,119.0,1.33,0.8500000000000001,1.786,1.33,10.0,6.4,3.5200000000000005,9.6,4.4799999999999995,1.2,3.6,2.0,4.8,2.5599999999999996,3.0,23.195,20.212,3.9568000000000003,22.175,0.0,189.0,3.0618621784789726,64.68583005193669
mp-8969,12.0,28.0,28.0,83.0,22.0,67.0,6.0,16.082739666666665,317.3,1728.0,1410.7,1224.55,503.45,1728.0,8.166666666666666,4.111111111111112,0.5,4.0,141.0,34.0,126.83333333333333,124.0,1.31,0.8799999999999999,1.7566666666666666,1.91,8.0,4.0,4.0,6.5,3.5,0.5,1.0,0.0,1.5,1.0,2.0,22.89,16.5517063492,6.2317063492,10.32,0.2708333333333333,177.5,0.0,60.78557916256886
mp-753257,3.0,29.0,9.0,93.0,92.0,72.83333333333333,26.88888888888889,13.044188177777778,53.5,1357.77,1304.27,337.57666666666665,378.76888888888897,53.5,13.333333333333334,4.888888888888888,0.5555555555555557,2.0,132.0,75.0,81.33333333333333,57.0,0.98,3.0,3.1333333333333333,3.98,10.0,1.6666666666666667,2.777777777777778,6.666666666666667,1.8888888888888886,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,16.5933333333,11.082222222216666,1.8370370370277775,9.7075,1.3133333333333332,85.66666666666667,2.1602468994692865,19.31384009776157
mp-770635,3.0,28.0,8.0,87.0,86.0,59.0,29.0,17.14255,54.8,1728.0,1673.2,572.8225,577.58875,54.8,10.75,5.25,0.75,2.0,128.0,62.0,96.0,66.0,0.98,2.46,2.4425,3.44,8.0,2.0,3.0,5.75,2.375,1.0,0.5,1.0,1.75,0.375,2.0,16.5933333333,11.280833333324999,2.656249999987499,9.105,0.0,119.5,2.6832815729997477,48.06397328951303
mp-867744,3.0,22.0,8.0,87.0,86.0,59.75,27.25,15.7871625,54.8,1941.0,1886.2,811.9862499999999,846.7603125,54.8,9.625,6.375,0.9375,2.0,160.0,94.0,109.0,66.0,0.98,2.46,2.42,3.44,2.0,0.75,0.9375,4.625,1.375,1.0,3.0,1.0,4.125,2.90625,2.0,16.69,12.8854166666625,3.7804166666625,9.105,0.0,107.375,2.5448360411214073,75.98378642000083
mp-14091,13.0,47.0,34.0,89.0,24.0,79.0,10.0,23.105448025,494.0,1234.93,740.9300000000001,789.1,295.1,494.0,14.0,2.0,0.5,4.0,145.0,25.0,126.5,120.0,1.61,0.9399999999999997,2.16,2.55,10.0,7.5,3.75,11.5,4.5,2.25,0.0,1.0,2.5,1.25,2.0,25.92,21.1625,4.757500000000001,25.92,0.3995,119.5,2.6832815729997477,19.87274576777661
mp-556264,9.0,37.0,9.0,93.0,90.0,61.8,37.44,22.324366464,53.5,2180.0,2126.5,346.245,366.75100000000003,53.5,11.1,7.080000000000001,1.2,2.0,220.0,163.0,112.4,57.0,0.82,3.16,2.8,3.98,5.0,0.5,0.9,5.1,2.46,0.6,0.5,1.0,1.5,0.9,1.0,90.7225,32.398666666669996,31.471133333338003,9.7075,1.182,100.6,1.7616606585441106,23.318275720563843
mp-640266,8.0,20.0,8.0,87.0,80.0,62.63636363636363,30.34710743801653,9.342156416528928,54.8,1115.0,1060.2,503.7036363636364,489.7130578512396,54.8,11.636363636363637,5.256198347107437,0.793388429752066,2.0,176.0,110.0,106.0,66.0,1.0,2.44,2.441818181818182,3.44,0.0,0.0,0.0,4.363636363636363,1.7851239669421488,2.0,0.0,0.0,2.0,1.0909090909090908,2.0,37.77,18.263636363636365,10.639834710743804,9.105,0.0,108.81818181818181,2.8722813232690143,52.887146695112015
mp-861672,22.0,77.0,22.0,60.0,17.0,50.25,7.25,53.134000000000015,1811.0,2739.0,928.0,2108.0,315.5,1941.0,6.25,2.25,0.75,4.0,160.0,28.0,148.25,160.0,1.54,0.6600000000000001,1.7775,1.54,7.0,4.25,2.25,9.75,6.625,0.0,5.75,3.0,5.75,2.25,8.0,16.69,14.58,2.1100000000000003,16.69,0.0,210.5,0.0,89.58543495139011
mp-4913,3.0,45.0,31.0,74.0,73.0,52.0,25.5,27.691062499999997,302.91,2237.0,1934.09,824.1275,706.43625,302.91,9.0,4.0,0.875,4.0,142.0,20.0,128.5,122.0,0.98,1.2999999999999998,1.7199999999999998,1.81,10.0,7.0,3.5,9.0,4.0,2.5,0.5,1.0,3.5,1.5,5.0,18.8575,16.987083333325,1.870416666675001,18.8575,0.0,145.5,0.0,44.66013011893677
mp-12742,12.0,46.0,46.0,68.0,6.0,63.5,2.25,30.793125000000003,923.0,1828.05,905.05,1601.7875,339.39375,1828.05,8.0,3.0,0.75,5.0,141.0,2.0,139.5,139.0,1.31,0.8900000000000001,1.9775,2.2,10.0,7.5,3.75,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.89,16.53,3.1800000000000006,14.41,0.0,217.25,0.0,43.815516150128275
mp-7421,19.0,33.0,19.0,84.0,81.0,52.0,32.666666666666664,13.801111111111107,336.53,1090.0,753.47,706.4033333333333,255.73111111111112,336.53,9.333333333333334,5.5555555555555545,0.0,4.0,203.0,84.0,148.0,119.0,0.82,1.3600000000000003,1.55,0.82,10.0,6.666666666666667,4.444444444444444,9.333333333333334,5.5555555555555545,1.0,0.0,0.0,1.3333333333333333,1.111111111111111,0.0,73.1066666667,36.4138888889,24.461851851866665,13.96,0.0,196.33333333333334,2.6457513110645907,20.24913930577717
mp-972879,21.0,79.0,21.0,66.0,55.0,36.0,25.0,52.03118625,1337.33,2607.0,1269.67,1893.0825,356.95875,1814.0,6.25,3.25,0.75,4.0,170.0,34.0,155.5,170.0,1.36,1.18,1.865,1.36,10.0,4.75,3.75,9.75,7.625,0.0,5.25,1.0,5.75,3.25,9.0,22.235,18.669999999999998,3.565,22.235,0.0,201.75,0.0,39.21546853902123
mp-19906,28.0,49.0,28.0,75.0,31.0,57.0,10.4,19.389728,429.75,2128.0,1698.25,1628.35,479.44000000000005,1728.0,8.2,3.3600000000000003,0.4800000000000001,4.0,175.0,51.0,148.0,124.0,1.33,0.5799999999999998,1.652,1.33,10.0,6.0,3.2,8.2,3.3600000000000003,1.0,4.0,2.0,5.0,2.4,2.0,24.26,18.258000000000003,6.3504,10.32,0.0,195.4,0.0,53.732814171889125
mp-10884,13.0,27.0,27.0,73.0,18.0,61.0,6.0,11.595846775,933.47,1811.0,877.53,1570.1175,318.32374999999996,1768.0,9.75,1.625,0.375,4.0,132.0,11.0,126.25,126.0,1.61,0.2699999999999998,1.8,1.88,7.0,5.0,2.5,7.25,2.125,1.25,2.5,3.0,3.75,0.75,3.0,16.48,11.925,2.2775000000000007,10.245,0.0,210.5,0.0,84.23389437914108
mp-6094,8.0,20.0,8.0,87.0,80.0,70.58333333333333,21.625000000000004,7.839513888888889,54.8,1687.0,1632.2,575.8833333333333,607.9305555555555,54.8,12.166666666666666,5.083333333333334,0.6805555555555555,2.0,176.0,110.0,98.08333333333333,66.0,1.0,2.44,2.5991666666666666,3.44,0.0,0.0,0.0,4.666666666666667,1.5555555555555554,1.8333333333333333,0.0,0.0,1.8333333333333333,0.9166666666666669,2.0,37.77,16.920416666666668,9.117986111111113,9.105,0.12883333333333333,98.5,3.169623262772246,57.62629707565901
mp-3650,29.0,72.0,52.0,90.0,45.0,73.83333333333333,16.166666666666668,34.122888888888895,722.66,2506.0,1783.3400000000001,1231.5866666666668,508.92666666666673,722.66,12.333333333333334,3.6666666666666665,0.5555555555555557,5.0,175.0,43.0,142.16666666666666,138.0,1.3,0.8,1.9000000000000001,2.1,10.0,8.666666666666666,2.2222222222222228,14.666666666666666,2.4444444444444446,1.0,1.3333333333333333,1.0,2.6666666666666665,1.777777777777778,2.0,34.7633333333,24.771666666650002,9.991666666649998,34.7633333333,0.232,183.33333333333334,2.860387767736777,22.45284758296306
mp-12268,9.0,56.0,9.0,93.0,84.0,74.16666666666667,25.11111111111111,36.194709688888885,53.5,1357.77,1304.27,428.62833333333333,500.1711111111111,53.5,13.5,4.666666666666667,1.3333333333333333,2.0,215.0,158.0,95.83333333333333,57.0,0.89,3.09,3.1183333333333336,3.98,10.0,1.6666666666666667,2.777777777777778,6.833333333333333,1.6111111111111114,0.6666666666666666,0.0,0.0,0.8333333333333334,0.27777777777777773,1.0,63.59,18.915,14.891666666666666,9.7075,1.3133333333333332,85.66666666666667,2.0,21.68061955417107
mp-1013524,7.0,20.0,20.0,82.0,75.0,37.0,36.0,12.514224000000002,63.05,1115.0,1051.95,694.22,504.93600000000004,1115.0,7.2,6.24,0.96,4.0,176.0,105.0,134.0,176.0,1.0,2.04,1.816,1.0,0.0,0.0,0.0,3.2,1.44,1.2,0.0,0.0,1.2,1.44,0.0,37.77,28.569499999999998,11.040600000000001,37.77,2.5748,212.6,3.5355339059327378,36.21571185799687
mp-21003,6.0,75.0,6.0,77.0,65.0,46.4,27.520000000000003,52.477855999999996,1799.0,3823.0,2024.0,2940.6,913.28,1799.0,8.2,4.64,1.6,2.0,190.0,114.0,136.6,76.0,1.22,1.3299999999999998,1.888,1.22,5.0,1.4,1.44,7.0,5.6,1.6,4.6,4.0,6.2,2.2399999999999998,4.0,32.365,18.133000000000003,11.3856,5.64,1.7984000000000002,194.0,0.0,56.17337698424433
mp-617,8.0,78.0,8.0,87.0,24.0,79.0,10.666666666666666,79.59315555555555,54.8,2041.4,1986.6000000000001,717.0,882.9333333333334,54.8,14.0,2.6666666666666665,1.777777777777778,2.0,136.0,70.0,89.33333333333333,66.0,2.28,1.1600000000000001,3.0533333333333332,3.44,9.0,3.0,4.0,12.0,8.0,1.3333333333333333,0.3333333333333333,2.0,2.0,0.0,2.0,15.02,11.076666666666668,2.628888888888889,9.105,0.0,83.0,4.242640687119285,53.580517150393106
mp-8996,6.0,44.0,6.0,77.0,66.0,49.625,28.96875,23.486866999999997,1814.0,3823.0,2009.0,2917.625,905.375,3823.0,9.125,4.875,1.125,2.0,170.0,94.0,120.0,76.0,1.36,1.1899999999999997,2.06,2.55,7.0,1.25,1.4375,4.125,0.96875,2.0,3.75,4.0,5.875,2.34375,4.0,22.235,12.846875,7.206875,5.64,2.248,194.0,4.348458452036872,117.76465853452173
mp-999307,7.0,76.0,7.0,82.0,25.0,69.5,12.5,88.11165,63.05,3306.0,3242.95,1684.525,1621.475,63.05,11.5,3.5,2.0,2.0,144.0,73.0,107.5,71.0,2.2,0.8399999999999999,2.62,2.2,6.0,3.0,3.0,13.5,8.5,1.5,2.0,3.0,3.5,0.5,3.0,14.76875,14.429375,0.3393750000000004,14.09,3.2185,194.0,4.242640687119285,134.58294577494166
mp-5407,13.0,27.0,27.0,73.0,30.0,58.0,7.5,10.75446285,933.47,1941.0,1007.53,1602.6175,334.57374999999996,1768.0,8.75,2.375,0.375,4.0,160.0,39.0,133.25,126.0,1.54,0.33999999999999986,1.7275,1.88,7.0,4.0,3.0,6.25,2.75,1.25,3.5,3.0,4.75,1.75,3.0,16.69,13.415,3.170000000000001,10.245,0.0,201.75,0.0,93.19396354537827
mp-863727,3.0,45.0,45.0,59.0,58.0,40.5,19.75,37.750750000000004,453.69,2237.0,1783.31,1717.1725000000001,631.7412499999999,2237.0,5.75,3.25,1.0,5.0,160.0,32.0,143.0,142.0,0.98,1.2999999999999998,1.77,2.28,8.0,4.5,3.5,5.75,3.25,0.0,3.0,1.0,3.75,2.125,3.0,16.69,15.140833333325,1.5008333333249997,13.64,0.0,218.25,0.0,62.65060361920924
mp-2243,16.0,41.0,16.0,88.0,41.0,67.5,20.5,30.42069,388.36,2750.0,2361.64,1569.18,1180.8200000000002,388.36,10.5,5.5,1.0,3.0,164.0,59.0,134.5,105.0,1.6,0.98,2.09,1.6,4.0,2.0,2.0,5.5,0.5,1.0,3.0,2.0,4.5,2.5,2.0,25.786875,21.9834375,3.8034374999999994,18.18,1.101,149.5,2.8284271247461903,81.81143237237868
mp-30406,3.0,81.0,3.0,76.0,75.0,36.0,35.0,96.86696724999999,453.69,1337.33,883.6399999999999,705.4275,315.95124999999996,453.69,6.5,5.5,2.0,2.0,145.0,17.0,134.25,128.0,0.98,1.56,1.53,0.98,10.0,5.0,5.0,13.5,12.5,1.25,0.0,1.0,2.0,1.5,1.0,26.91,19.19916666665,3.8554166666750014,16.5933333333,0.0,219.25,0.0,25.472637053178364
mp-867306,13.0,79.0,79.0,73.0,9.0,67.25,2.875,75.85139984999999,933.47,1357.77,424.29999999999995,1241.475,154.0025,1337.33,11.5,0.75,1.25,6.0,136.0,15.0,131.25,136.0,1.61,0.9299999999999999,2.1475,2.54,10.0,7.5,3.75,16.0,9.0,1.25,0.0,1.0,2.0,1.5,1.0,16.7,15.2375,2.0837499999999993,16.7,0.0,225.0,0.0,26.0361780738905
mp-865502,39.0,80.0,80.0,71.0,59.0,54.75,21.375,51.101487500000005,234.32,1799.0,1564.68,875.6425,641.3225,234.32,9.5,3.25,0.5,6.0,190.0,58.0,149.75,132.0,1.22,0.78,1.7875,2.0,10.0,7.75,3.375,16.5,9.5,0.0,2.25,0.0,2.5,3.25,0.0,32.365,24.79254310345,4.231271551725001,25.2375862069,0.0,187.75,0.0,20.730021688568726
mp-758594,3.0,26.0,26.0,83.0,82.0,60.27272727272727,16.52892561983471,14.716259702479336,317.3,1811.0,1493.7,1144.4445454545455,727.1514049586777,1811.0,9.909090909090908,3.7024793388429753,0.5950413223140495,4.0,132.0,25.0,122.54545454545455,132.0,0.98,1.21,1.8836363636363636,1.83,6.0,3.272727272727273,2.975206611570248,6.2727272727272725,1.884297520661157,1.0909090909090908,2.1818181818181817,1.0,3.3636363636363638,0.6942148760330579,4.0,22.5702380952,15.568571428554543,5.278441558423141,10.73,0.5909090909090909,146.45454545454547,0.0,78.8313869614687
